,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,TOTAL,Código de entidad,Código de sector,Tipo de gasto,Entidad,Sector,Cuenta,Subcuenta,Objeto,Ordinal,Rubro
190,1707.0,1100.0,6.0,30101b,519300000.0,1715,17,Inversión,Autoridad nacional de acuicultura y pesca - aunap,Agricultura y desarrollo rural,Sanidad agropecuaria e inocuidad agroalimentaria,Intersubsectorial agropecuario,Mejoramiento del seguimiento y control al cumplimiento del marco normativo de la cadena de valor de la pesca y acuicultura en el territorio nacional previo concepto dnp,3. derecho humano a la alimentación b proveer acceso a factores productivos en forma oportuna y simultanea,3. derecho humano a la alimentación b proveer acceso a factores productivos en forma oportuna y simultanea
191,1707.0,1100.0,7.0,30101b,9296000000.0,1715,17,Inversión,Autoridad nacional de acuicultura y pesca - aunap,Agricultura y desarrollo rural,Sanidad agropecuaria e inocuidad agroalimentaria,Intersubsectorial agropecuario,Aprovechamiento productivo y sostenible de la pesca y la acuicultura a nivel nacional previo concepto dnp,3. derecho humano a la alimentación b proveer acceso a factores productivos en forma oportuna y simultanea,3. derecho humano a la alimentación b proveer acceso a factores productivos en forma oportuna y simultanea
192,1708.0,1100.0,6.0,30206c,1676843285.0,1715,17,Inversión,Autoridad nacional de acuicultura y pesca - aunap,Agricultura y desarrollo rural,Ciencia. tecnología e innovación agropecuaria,Intersubsectorial agropecuario,Fortalecimiento de la generación de información estadística de la actividad pesquera y de la acuicultura para facilitar la planificación y toma de decisiones por parte del gobierno nacional,3 derecho humano a la alimentación /c producción de información para mejorar la toma de decisiones,3 derecho humano a la alimentación /c producción de información para mejorar la toma de decisiones
193,1799.0,1100.0,3.0,53105b,500000000.0,1715,17,Inversión,Autoridad nacional de acuicultura y pesca - aunap,Agricultura y desarrollo rural,Fortalecimiento de la gestión y dirección del sector agropecuario,Intersubsectorial agropecuario,Mejoramiento de la eficiencia en la implementación de los sistemas de gestión articulados con el mipg a nivel nacional,5. convergencia regional b entidades públicas territoriales y nacionales fortalecidas,5. convergencia regional b entidades públicas territoriales y nacionales fortalecidas
194,1705.0,1100.0,6.0,10106b,33000000000.0,1716,17,Inversión,Unidad administrativa especial de gestión de restitución de tierras despojadas,Agricultura y desarrollo rural,Restitución de tierras a víctimas del conflicto armado,Intersubsectorial agropecuario,Mejoramiento al cumplimiento de ordenes judiciales de restitucion de tierras acordes a las competencias de la unidad administrativa especial de gestion de restitucion de tierras despojadas y abandonadas a nivel nacional,I ordenamiento del territorio alrededor del agua y justicia ambiental b. coordinación institucional para optimizar la formalización,I ordenamiento del territorio alrededor del agua y justicia ambiental b. coordinación institucional para optimizar la formalización
195,3.0,3.0,1.0,999,200000000000.0,1717,17,Funcionamiento,Agencia nacional de tierras - ant,Agricultura y desarrollo rural,Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias distribución previo concepto dgppn,Otras transferencias distribución previo concepto dgppn
196,1704.0,1100.0,25.0,10106a,165000000000.0,1717,17,Inversión,Agencia nacional de tierras - ant,Agricultura y desarrollo rural,Ordenamiento social y uso productivo del territorio rural,Intersubsectorial agropecuario,Fortalecimiento del programa de reforma agraria y reforma rural integral nacional,1. ordenamiento del territorio alrededor del agua y justicia ambiental a acceso y formalización de la propiedad,1. ordenamiento del territorio alrededor del agua y justicia ambiental a acceso y formalización de la propiedad
197,3.0,3.0,1.0,999,19000000000.0,1718,17,Funcionamiento,Agencia de desarrollo rural - adr,Agricultura y desarrollo rural,Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias distribución previo concepto dgppn,Otras transferencias distribución previo concepto dgppn
198,1702.0,1100.0,14.0,30101b,4100000000.0,1718,17,Inversión,Agencia de desarrollo rural - adr,Agricultura y desarrollo rural,Inclusión productiva de pequeños productores rurales,Intersubsectorial agropecuario,Apoyo para la estructuracion y cofinanciación de proyectos integrales de desarrollo agropecuario y rural a nivel nacional,3. derecho humano a la alimentación b proveer acceso a factores productivos en forma oportuna y simultánea,3. derecho humano a la alimentación b proveer acceso a factores productivos en forma oportuna y simultánea
199,1702.0,1100.0,15.0,30101b,600000000.0,1718,17,Inversión,Agencia de desarrollo rural - adr,Agricultura y desarrollo rural,Inclusión productiva de pequeños productores rurales,Intersubsectorial agropecuario,Implementacion de estrategias de inserción de la población rural a procesos colectivos económico sociales que inciden en el desarrollo rural sostenible de los territorios. nivel nacional,3. derecho humano a la alimentación b proveer acceso a factores productivos en forma oportuna y simultanea,3. derecho humano a la alimentación b proveer acceso a factores productivos en forma oportuna y simultanea
200,1708.0,1100.0,5.0,30101c,1600000000.0,1718,17,Inversión,Agencia de desarrollo rural - adr,Agricultura y desarrollo rural,Ciencia. tecnología e innovación agropecuaria,Intersubsectorial agropecuario,Fortalecimiento de la gestión y apropiación del conocimiento técnico de los procesos productivos agropecuarios y rurales en los productores y las asociaciones u organizaciones de productores a nivel nacional,"3. derecho humano a la alimentación /c sistemas territoriales de innovación, fortalecimiento del sistema nacional de innovación agropecuaria (snia) y misión de investigación e innovación","3. derecho humano a la alimentación /c sistemas territoriales de innovación, fortalecimiento del sistema nacional de innovación agropecuaria (snia) y misión de investigación e innovación"
201,1709.0,1100.0,6.0,30101b,330956350.0,1718,17,Inversión,Agencia de desarrollo rural - adr,Agricultura y desarrollo rural,Infraestructura productiva y comercialización,Intersubsectorial agropecuario,Fortalecimiento de la administracion operacion conservacion o mantenimiento y la prestacion del servicio en los distritos de adecuacion de tierras de propiedad del estado a nivel nacional,3 derecho humano a la alimentación /b proveer acceso a factores productivos en forma oportuna y simultanea,3 derecho humano a la alimentación /b proveer acceso a factores productivos en forma oportuna y simultanea
202,1709.0,1100.0,7.0,30101b,39906875612.0,1718,17,Inversión,Agencia de desarrollo rural - adr,Agricultura y desarrollo rural,Infraestructura productiva y comercialización,Intersubsectorial agropecuario,Implementacion del fondo nacional de adecuacion de tierras fonat a nivel nacional,3. derecho humano a la alimentación b. proveer acceso a factores productivos en forma oportuna y simultánea,3. derecho humano a la alimentación b. proveer acceso a factores productivos en forma oportuna y simultánea
203,1799.0,1100.0,14.0,53105b,799009951.0,1718,17,Inversión,Agencia de desarrollo rural - adr,Agricultura y desarrollo rural,Fortalecimiento de la gestión y dirección del sector agropecuario,Intersubsectorial agropecuario,Fortalecimiento de la gestión documental de la agencia de desarrollo rural el territorio nacional,5. convergencia regional b entidades públicas territoriales y nacionales fortalecidas,5. convergencia regional b entidades públicas territoriales y nacionales fortalecidas
204,1799.0,1100.0,15.0,53105b,361199418.0,1718,17,Inversión,Agencia de desarrollo rural - adr,Agricultura y desarrollo rural,Fortalecimiento de la gestión y dirección del sector agropecuario,Intersubsectorial agropecuario,Fortalecimiento del sistema de planeación y gestión institucional a nivel nacional,5 convergencia regional/ b entidades públicas territoriales y nacionales fortalecidas,5 convergencia regional/ b entidades públicas territoriales y nacionales fortalecidas
205,1799.0,1100.0,16.0,53105b,3000000000.0,1718,17,Inversión,Agencia de desarrollo rural - adr,Agricultura y desarrollo rural,Fortalecimiento de la gestión y dirección del sector agropecuario,Intersubsectorial agropecuario,Mejoramiento de la capacidad tecnológica de la agencia de desarrollo rural a nivel nacional,5. convergencia regional/ b entidades públicas territoriales y nacionales fortalecidas,5. convergencia regional/ b entidades públicas territoriales y nacionales fortalecidas
206,3.0,3.0,1.0,999,1943003803.0,2101,21,Funcionamiento,Ministerio de minas y energía,Minas y energía,Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias distribución previo concepto dgppn,Otras transferencias distribución previo concepto dgppn
207,3.0,3.0,2.0,11,12464308335.0,2101,21,Funcionamiento,Ministerio de minas y energía,Minas y energía,Transferencias corrientes,A entidades del gobierno,A entidades territoriales distintas al sistema general de participaciones,Recursos de oro y platino para los municipios productores decreto 2173 de 1992,Recursos de oro y platino para los municipios productores decreto 2173 de 1992
208,2.0,,,,104075150.0,2101,21,Funcionamiento,Ministerio de minas y energía,Minas y energía,Adquisición de bienes y servicios,,,,Adquisición de bienes y servicios
209,2101.0,1900.0,8.0,40301c,285282000000.0,2101,21,Inversión,Ministerio de minas y energía,Minas y energía,Acceso al servicio público domiciliario de gas combustible,Intersubsectorial minas y energía,Distribución de recursos a usuarios de gas combustible por red de estratos y 2 nacional,4 transformación productiva internacionalización y acción clímatica c cierre de brechas energéticas,4 transformación productiva internacionalización y acción clímatica c cierre de brechas energéticas
210,2102.0,1900.0,18.0,40301c,172560000000.0,2101,21,Inversión,Ministerio de minas y energía,Minas y energía,Consolidación productiva del sector de energía eléctrica,Intersubsectorial minas y energía,Subsidio distribucion de recursos para pagos por menores tarifas sector electrico nacional,"4 transformación productiva, internacionalización y acción clímatica c cierre de brechas energéticas","4 transformación productiva, internacionalización y acción clímatica c cierre de brechas energéticas"
211,2103.0,1900.0,8.0,40302b,1010000000.0,2101,21,Inversión,Ministerio de minas y energía,Minas y energía,Consolidación productiva del sector hidrocarburos,Intersubsectorial minas y energía,Fortalecimiento a la gestion del monitoreo. seguimiento y control a los combustibles liquidos derivados del petroleo y otros productos de tipo residual de hidrocarburos nacional,4 transformación productiva. internacionalizacion y accion clímatica b. eficiencia energética y del mercado como factor de desarrollo económico,4 transformación productiva. internacionalizacion y accion clímatica b. eficiencia energética y del mercado como factor de desarrollo económico
